,AO,district,address,wave,marker-color,iconContent,longitude,latitude,description
2749,САО,Коптево,"Москва, Черепановых пр. д.22",3,#FFFD00,3,37.519908,55.838597,Черепановых пр. д.22
2750,САО,Коптево,"Москва, Черепановых пр. д.40А c.1",3,#FFFD00,3,37.5319,55.841731,Черепановых пр. д.40А c.1
2751,САО,Коптево,"Москва, Черепановых пр. д.50",3,#FFFD00,3,37.535619,55.842888,Черепановых пр. д.50
2752,САО,Коптево,"Москва, Черепановых пр. д.52",3,#FFFD00,3,37.536526,55.84304,Черепановых пр. д.52
2753,САО,Тимирязевский,"Москва, Астрадамская ул. д.3",3,#FFFD00,3,37.564724,55.811275,Астрадамская ул. д.3
2754,САО,Тимирязевский,"Москва, Астрадамский пр. д.3",3,#FFFD00,3,37.559865,55.812084,Астрадамский пр. д.3
2755,САО,Тимирязевский,"Москва, Дмитровское шоссе д.13 к.2",3,#FFFD00,3,37.572576,55.818159,Дмитровское шоссе д.13 к.2
2756,САО,Тимирязевский,"Москва, Дмитровское шоссе д.13 к.3",3,#FFFD00,3,37.571938,55.818002,Дмитровское шоссе д.13 к.3
2757,САО,Тимирязевский,"Москва, Дмитровское шоссе д.13 к.4",3,#FFFD00,3,37.571291,55.817861,Дмитровское шоссе д.13 к.4
2758,САО,Тимирязевский,"Москва, Дмитровское шоссе д.13 к.5",3,#FFFD00,3,37.570644,55.817699,Дмитровское шоссе д.13 к.5
2759,САО,Тимирязевский,"Москва, Дмитровское шоссе д.15 к.2",3,#FFFD00,3,37.572028,55.819095,Дмитровское шоссе д.15 к.2
2760,САО,Тимирязевский,"Москва, Дмитровское шоссе д.51 к.2",3,#FFFD00,3,37.567806,55.842706,Дмитровское шоссе д.51 к.2
2761,САО,Тимирязевский,"Москва, Дмитровское шоссе д.54 к.2",3,#FFFD00,3,37.569881,55.84824,Дмитровское шоссе д.54 к.2
2762,САО,Тимирязевский,"Москва, Линии Октябрьской Железной Дороги ул. д.12",3,#FFFD00,3,37.562685,55.844445,Линии Октябрьской Железной Дороги ул. д.12
2763,САО,Тимирязевский,"Москва, Локомотивный пр. д.13",3,#FFFD00,3,37.575037,55.842555,Локомотивный пр. д.13
2764,САО,Тимирязевский,"Москва, Локомотивный пр. д.19А",3,#FFFD00,3,37.572737,55.844106,Локомотивный пр. д.19А
2765,САО,Тимирязевский,"Москва, Тимирязевская ул. д.20 к.1",3,#FFFD00,3,37.564051,55.817026,Тимирязевская ул. д.20 к.1
2766,САО,Тимирязевский,"Москва, Тимирязевская ул. д.20 к.2",3,#FFFD00,3,37.564742,55.817203,Тимирязевская ул. д.20 к.2
2767,СВАО,Алтуфьевский,"Москва, Инженерная ул. д.10 к.1",3,#FFFD00,3,37.581622,55.880111,Инженерная ул. д.10 к.1
2768,СВАО,Алтуфьевский,"Москва, Инженерная ул. д.10 к.2",3,#FFFD00,3,37.581864,55.880732,Инженерная ул. д.10 к.2
2769,СВАО,Алтуфьевский,"Москва, Инженерная ул. д.11",3,#FFFD00,3,37.573914,55.879278,Инженерная ул. д.11
2770,СВАО,Алтуфьевский,"Москва, Инженерная ул. д.14 к.1",3,#FFFD00,3,37.580553,55.880152,Инженерная ул. д.14 к.1
2771,СВАО,Алтуфьевский,"Москва, Инженерная ул. д.14 к.2",3,#FFFD00,3,37.580364,55.880753,Инженерная ул. д.14 к.2
2772,СВАО,Алтуфьевский,"Москва, Инженерная ул. д.2",3,#FFFD00,3,37.585359,55.88049,Инженерная ул. д.2
2773,СВАО,Алтуфьевский,"Москва, Инженерная ул. д.24",3,#FFFD00,3,37.575747,55.880591,Инженерная ул. д.24
2774,СВАО,Алтуфьевский,"Москва, Инженерная ул. д.26 к.2",3,#FFFD00,3,37.575468,55.881071,Инженерная ул. д.26 к.2
2775,СВАО,Алтуфьевский,"Москва, Инженерная ул. д.28",3,#FFFD00,3,37.574723,55.880586,Инженерная ул. д.28
2776,СВАО,Алтуфьевский,"Москва, Инженерная ул. д.30",3,#FFFD00,3,37.574238,55.880217,Инженерная ул. д.30
2777,СВАО,Алтуфьевский,"Москва, Инженерная ул. д.32",3,#FFFD00,3,37.573833,55.880631,Инженерная ул. д.32
2778,СВАО,Алтуфьевский,"Москва, Инженерная ул. д.4",3,#FFFD00,3,37.584532,55.880495,Инженерная ул. д.4
2779,СВАО,Алтуфьевский,"Москва, Инженерная ул. д.6",3,#FFFD00,3,37.583697,55.880515,Инженерная ул. д.6
2780,СВАО,Алтуфьевский,"Москва, Инженерная ул. д.8",3,#FFFD00,3,37.582861,55.880515,Инженерная ул. д.8
2781,СВАО,Алтуфьевский,"Москва, Путевой пр. д.10",3,#FFFD00,3,37.580077,55.874567,Путевой пр. д.10
2782,СВАО,Алтуфьевский,"Москва, Путевой пр. д.12",3,#FFFD00,3,37.57908,55.87445,Путевой пр. д.12
2783,СВАО,Алтуфьевский,"Москва, Путевой пр. д.14",3,#FFFD00,3,37.578226,55.874006,Путевой пр. д.14
2784,СВАО,Алтуфьевский,"Москва, Путевой пр. д.16",3,#FFFD00,3,37.577669,55.873925,Путевой пр. д.16
2785,СВАО,Алтуфьевский,"Москва, Путевой пр. д.18",3,#FFFD00,3,37.577139,55.874062,Путевой пр. д.18
2786,СВАО,Алтуфьевский,"Москва, Путевой пр. д.2",3,#FFFD00,3,37.584182,55.875354,Путевой пр. д.2
2787,СВАО,Алтуфьевский,"Москва, Путевой пр. д.4",3,#FFFD00,3,37.583158,55.875168,Путевой пр. д.4
2788,СВАО,Алтуфьевский,"Москва, Путевой пр. д.40 к.1",3,#FFFD00,3,37.5721,55.878208,Путевой пр. д.40 к.1
2789,СВАО,Алтуфьевский,"Москва, Путевой пр. д.40 к.2",3,#FFFD00,3,37.572935,55.878738,Путевой пр. д.40 к.2
2790,СВАО,Алтуфьевский,"Москва, Путевой пр. д.6",3,#FFFD00,3,37.582143,55.874966,Путевой пр. д.6
2791,СВАО,Алтуфьевский,"Москва, Путевой пр. д.8",3,#FFFD00,3,37.581119,55.874764,Путевой пр. д.8
2792,СВАО,Алтуфьевский,"Москва, Стандартная ул. д.1",3,#FFFD00,3,37.585386,55.881843,Стандартная ул. д.1
2793,СВАО,Алтуфьевский,"Москва, Стандартная ул. д.3",3,#FFFD00,3,37.584586,55.881838,Стандартная ул. д.3
2794,СВАО,Алтуфьевский,"Москва, Стандартная ул. д.5",3,#FFFD00,3,37.583742,55.881848,Стандартная ул. д.5
2795,СВАО,Алтуфьевский,"Москва, Стандартная ул. д.7",3,#FFFD00,3,37.582906,55.881869,Стандартная ул. д.7
2796,СВАО,Алтуфьевский,"Москва, Черского пр. д.11",3,#FFFD00,3,37.579241,55.876021,Черского пр. д.11
2797,СВАО,Алтуфьевский,"Москва, Черского пр. д.9",3,#FFFD00,3,37.579681,55.876435,Черского пр. д.9
2798,СВАО,Бабушкинский,"Москва, Анадырский пр. д.1",3,#FFFD00,3,37.675091,55.858049,Анадырский пр. д.1
2799,СВАО,Бабушкинский,"Москва, Анадырский пр. д.11",3,#FFFD00,3,37.680365,55.861812,Анадырский пр. д.11
2800,СВАО,Бабушкинский,"Москва, Анадырский пр. д.17/1",3,#FFFD00,3,37.682152,55.864217,Анадырский пр. д.17/1
2801,СВАО,Бабушкинский,"Москва, Анадырский пр. д.5 к.1",3,#FFFD00,3,37.678002,55.860075,Анадырский пр. д.5 к.1
2802,СВАО,Бабушкинский,"Москва, Анадырский пр. д.5 к.2",3,#FFFD00,3,37.67722,55.860322,Анадырский пр. д.5 к.2
2803,СВАО,Бабушкинский,"Москва, Анадырский пр. д.7",3,#FFFD00,3,37.678891,55.861252,Анадырский пр. д.7
2804,СВАО,Бабушкинский,"Москва, Анадырский пр. д.7 к.2",3,#FFFD00,3,37.678307,55.860812,Анадырский пр. д.7 к.2
2805,СВАО,Бабушкинский,"Москва, Анадырский пр. д.9",3,#FFFD00,3,37.679808,55.861479,Анадырский пр. д.9
2806,СВАО,Бабушкинский,"Москва, Бабушкина Летчика ул. д.17",3,#FFFD00,3,37.672684,55.864333,Бабушкина Летчика ул. д.17
2807,СВАО,Бабушкинский,"Москва, Бабушкина Летчика ул. д.2",3,#FFFD00,3,37.674094,55.857604,Бабушкина Летчика ул. д.2
2808,СВАО,Бабушкинский,"Москва, Бабушкина Летчика ул. д.23",3,#FFFD00,3,37.674795,55.867137,Бабушкина Летчика ул. д.23
2809,СВАО,Бабушкинский,"Москва, Бабушкина Летчика ул. д.25/16",3,#FFFD00,3,37.675011,55.868581,Бабушкина Летчика ул. д.25/16
2810,СВАО,Бабушкинский,"Москва, Бабушкина Летчика ул. д.33 к.5",3,#FFFD00,3,37.672073,55.872541,Бабушкина Летчика ул. д.33 к.5
2811,СВАО,Бабушкинский,"Москва, Искры ул. д.11",3,#FFFD00,3,37.665012,55.861863,Искры ул. д.11
2812,СВАО,Бабушкинский,"Москва, Коминтерна ул. д.3 к.1",3,#FFFD00,3,37.67608,55.862459,Коминтерна ул. д.3 к.1
2813,СВАО,Бабушкинский,"Москва, Коминтерна ул. д.3 к.2",3,#FFFD00,3,37.676026,55.862863,Коминтерна ул. д.3 к.2
2814,СВАО,Бабушкинский,"Москва, Коминтерна ул. д.5",3,#FFFD00,3,37.677176,55.863217,Коминтерна ул. д.5
2815,СВАО,Бабушкинский,"Москва, Коминтерна ул. д.6",3,#FFFD00,3,37.676107,55.861464,Коминтерна ул. д.6
2816,СВАО,Бабушкинский,"Москва, Ленская ул. д.10 к.3",3,#FFFD00,3,37.667662,55.868223,Ленская ул. д.10 к.3
2817,СВАО,Бабушкинский,"Москва, Ленская ул. д.9",3,#FFFD00,3,37.669755,55.865591,Ленская ул. д.9
2818,СВАО,Бабушкинский,"Москва, Менжинского ул. д.11 к.1",3,#FFFD00,3,37.673169,55.867834,Менжинского ул. д.11 к.1
2819,СВАО,Бабушкинский,"Москва, Менжинского ул. д.11 к.2",3,#FFFD00,3,37.673268,55.867177,Менжинского ул. д.11 к.2
2820,СВАО,Бабушкинский,"Москва, Менжинского ул. д.13 к.1",3,#FFFD00,3,37.672504,55.86793,Менжинского ул. д.13 к.1
2821,СВАО,Бабушкинский,"Москва, Менжинского ул. д.13 к.2",3,#FFFD00,3,37.672388,55.867319,Менжинского ул. д.13 к.2
2822,СВАО,Бабушкинский,"Москва, Менжинского ул. д.15 к.1",3,#FFFD00,3,37.671885,55.867945,Менжинского ул. д.15 к.1
2823,СВАО,Бабушкинский,"Москва, Менжинского ул. д.15 к.2",3,#FFFD00,3,37.671624,55.867314,Менжинского ул. д.15 к.2
2824,СВАО,Бабушкинский,"Москва, Менжинского ул. д.17 к.1",3,#FFFD00,3,37.671085,55.868349,Менжинского ул. д.17 к.1
2825,СВАО,Бабушкинский,"Москва, Менжинского ул. д.17 к.2",3,#FFFD00,3,37.670762,55.867364,Менжинского ул. д.17 к.2
2826,СВАО,Бабушкинский,"Москва, Менжинского ул. д.19 к.1",3,#FFFD00,3,37.669881,55.868283,Менжинского ул. д.19 к.1
2827,СВАО,Бабушкинский,"Москва, Менжинского ул. д.19 к.2",3,#FFFD00,3,37.669567,55.867657,Менжинского ул. д.19 к.2
2828,СВАО,Бабушкинский,"Москва, Менжинского ул. д.24 к.1",3,#FFFD00,3,37.671651,55.868905,Менжинского ул. д.24 к.1
2829,СВАО,Бабушкинский,"Москва, Менжинского ул. д.24 к.2",3,#FFFD00,3,37.671876,55.869359,Менжинского ул. д.24 к.2
2830,СВАО,Бабушкинский,"Москва, Менжинского ул. д.26 к.1",3,#FFFD00,3,37.670798,55.869031,Менжинского ул. д.26 к.1
2831,СВАО,Бабушкинский,"Москва, Менжинского ул. д.26 к.2",3,#FFFD00,3,37.67113,55.869476,Менжинского ул. д.26 к.2
2832,СВАО,Бабушкинский,"Москва, Менжинского ул. д.28 к.1",3,#FFFD00,3,37.670142,55.869127,Менжинского ул. д.28 к.1
2833,СВАО,Бабушкинский,"Москва, Менжинского ул. д.28 к.2",3,#FFFD00,3,37.670384,55.869587,Менжинского ул. д.28 к.2
2834,СВАО,Бабушкинский,"Москва, Менжинского ул. д.7",3,#FFFD00,3,37.674714,55.867692,Менжинского ул. д.7
2835,СВАО,Бабушкинский,"Москва, Менжинского ул. д.9",3,#FFFD00,3,37.673879,55.867713,Менжинского ул. д.9
2836,СВАО,Бабушкинский,"Москва, Осташковская ул. д.19",3,#FFFD00,3,37.675451,55.881485,Осташковская ул. д.19
2837,СВАО,Бабушкинский,"Москва, Радужная ул. д.11",3,#FFFD00,3,37.6653,55.859731,Радужная ул. д.11
2838,СВАО,Бабушкинский,"Москва, Радужная ул. д.12 к.2",3,#FFFD00,3,37.667662,55.861272,Радужная ул. д.12 к.2
2839,СВАО,Бабушкинский,"Москва, Радужная ул. д.6",3,#FFFD00,3,37.670968,55.860711,Радужная ул. д.6
2840,СВАО,Бабушкинский,"Москва, Радужная ул. д.9 к.1",3,#FFFD00,3,37.666378,55.859539,Радужная ул. д.9 к.1
2841,СВАО,Бабушкинский,"Москва, Радужная ул. д.9 к.2",3,#FFFD00,3,37.665992,55.858867,Радужная ул. д.9 к.2
2842,СВАО,Бабушкинский,"Москва, Рудневой ул. д.11",3,#FFFD00,3,37.676852,55.865389,Рудневой ул. д.11
2843,СВАО,Бутырский,"Москва, Гончарова ул. д.1/6",3,#FFFD00,3,37.582322,55.815205,Гончарова ул. д.1/6
2844,СВАО,Бутырский,"Москва, Гончарова ул. д.17Б",3,#FFFD00,3,37.588575,55.816976,Гончарова ул. д.17Б
2845,СВАО,Бутырский,"Москва, Добролюбова пр. д.5",3,#FFFD00,3,37.589302,55.810056,Добролюбова пр. д.5
2846,СВАО,Бутырский,"Москва, Добролюбова пр. д.5А",3,#FFFD00,3,37.589257,55.809054,Добролюбова пр. д.5А
2847,СВАО,Бутырский,"Москва, Добролюбова пр. д.7",3,#FFFD00,3,37.588494,55.810157,Добролюбова пр. д.7
2848,СВАО,Бутырский,"Москва, Добролюбова ул. д.20",3,#FFFD00,3,37.593147,55.817405,Добролюбова ул. д.20
2849,СВАО,Бутырский,"Москва, Добролюбова ул. д.25",3,#FFFD00,3,37.590928,55.819353,Добролюбова ул. д.25
2850,СВАО,Бутырский,"Москва, Огородный пр. д.21А к.А",3,#FFFD00,3,37.595546,55.8165,Огородный пр. д.21А к.А
2851,СВАО,Бутырский,"Москва, Огородный пр. д.21А к.Б",3,#FFFD00,3,37.596336,55.815999,Огородный пр. д.21А к.Б
2852,СВАО,Бутырский,"Москва, Руставели ул. д.3 к.2",3,#FFFD00,3,37.584694,55.812408,Руставели ул. д.3 к.2
2853,СВАО,Бутырский,"Москва, Руставели ул. д.3 к.3",3,#FFFD00,3,37.585287,55.812843,Руставели ул. д.3 к.3
2854,СВАО,Бутырский,"Москва, Руставели ул. д.3 к.6",3,#FFFD00,3,37.586095,55.81343,Руставели ул. д.3 к.6
2855,СВАО,Бутырский,"Москва, Руставели ул. д.4 к.2",3,#FFFD00,3,37.587587,55.811204,Руставели ул. д.4 к.2
2856,СВАО,Бутырский,"Москва, Руставели ул. д.6А к.2",3,#FFFD00,3,37.58906,55.811715,Руставели ул. д.6А к.2
2857,СВАО,Бутырский,"Москва, Фонвизина ул. д.8",3,#FFFD00,3,37.585592,55.819636,Фонвизина ул. д.8
2858,СВАО,Лосиноостровский,"Москва, Анадырский пр. д.25 к.1",3,#FFFD00,3,37.685961,55.86596,Анадырский пр. д.25 к.1
2859,СВАО,Лосиноостровский,"Москва, Анадырский пр. д.25 к.2",3,#FFFD00,3,37.685009,55.865581,Анадырский пр. д.25 к.2
2860,СВАО,Лосиноостровский,"Москва, Анадырский пр. д.27",3,#FFFD00,3,37.686913,55.866566,Анадырский пр. д.27
2861,СВАО,Лосиноостровский,"Москва, Анадырский пр. д.29",3,#FFFD00,3,37.687776,55.867132,Анадырский пр. д.29
2862,СВАО,Лосиноостровский,"Москва, Анадырский пр. д.37",3,#FFFD00,3,37.691234,55.869147,Анадырский пр. д.37
2863,СВАО,Лосиноостровский,"Москва, Анадырский пр. д.39 к.1",3,#FFFD00,3,37.691827,55.869955,Анадырский пр. д.39 к.1
2864,СВАО,Лосиноостровский,"Москва, Анадырский пр. д.39 к.2",3,#FFFD00,3,37.691288,55.870218,Анадырский пр. д.39 к.2
2865,СВАО,Лосиноостровский,"Москва, Анадырский пр. д.41",3,#FFFD00,3,37.693372,55.870516,Анадырский пр. д.41
2866,СВАО,Лосиноостровский,"Москва, Анадырский пр. д.43",3,#FFFD00,3,37.69454,55.871067,Анадырский пр. д.43
2867,СВАО,Лосиноостровский,"Москва, Изумрудная ул. д.2/12",3,#FFFD00,3,37.677957,55.867364,Изумрудная ул. д.2/12
2868,СВАО,Лосиноостровский,"Москва, Изумрудная ул. д.38",3,#FFFD00,3,37.690246,55.875804,Изумрудная ул. д.38
2869,СВАО,Лосиноостровский,"Москва, Изумрудная ул. д.40",3,#FFFD00,3,37.691055,55.876284,Изумрудная ул. д.40
2870,СВАО,Лосиноостровский,"Москва, Изумрудная ул. д.63/1",3,#FFFD00,3,37.693013,55.878612,Изумрудная ул. д.63/1
2871,СВАО,Лосиноостровский,"Москва, Коминтерна ул. д.40",3,#FFFD00,3,37.688944,55.870036,Коминтерна ул. д.40
2872,СВАО,Лосиноостровский,"Москва, Коминтерна ул. д.42",3,#FFFD00,3,37.689941,55.87043,Коминтерна ул. д.42
2873,СВАО,Лосиноостровский,"Москва, Коминтерна ул. д.46",3,#FFFD00,3,37.691324,55.871572,Коминтерна ул. д.46
2874,СВАО,Лосиноостровский,"Москва, Коминтерна ул. д.48/5",3,#FFFD00,3,37.692905,55.872173,Коминтерна ул. д.48/5
2875,СВАО,Лосиноостровский,"Москва, Магаданская ул. д.10",3,#FFFD00,3,37.685503,55.879142,Магаданская ул. д.10
2876,СВАО,Лосиноостровский,"Москва, Магаданская ул. д.12",3,#FFFD00,3,37.684829,55.879308,Магаданская ул. д.12
2877,СВАО,Лосиноостровский,"Москва, Магаданская ул. д.6",3,#FFFD00,3,37.686967,55.878763,Магаданская ул. д.6
2878,СВАО,Лосиноостровский,"Москва, Магаданская ул. д.8",3,#FFFD00,3,37.686195,55.87898,Магаданская ул. д.8
2879,СВАО,Лосиноостровский,"Москва, Менжинского ул. д.10",3,#FFFD00,3,37.678999,55.867273,Менжинского ул. д.10
2880,СВАО,Лосиноостровский,"Москва, Минусинская ул. д.3",3,#FFFD00,3,37.69401,55.87188,Минусинская ул. д.3
2881,СВАО,Лосиноостровский,"Москва, Напрудная 1-я ул. д.34",3,#FFFD00,3,37.69056,55.87793,Напрудная 1-я ул. д.34
2882,СВАО,Лосиноостровский,"Москва, Шушенская ул. д.3 к.2",3,#FFFD00,3,37.686743,55.867622,Шушенская ул. д.3 к.2
2883,СВАО,Лосиноостровский,"Москва, Янтарный пр. д.1/8",3,#FFFD00,3,37.67935,55.866702,Янтарный пр. д.1/8
2884,СВАО,Лосиноостровский,"Москва, Янтарный пр. д.15",3,#FFFD00,3,37.68341,55.869071,Янтарный пр. д.15
2885,СВАО,Лосиноостровский,"Москва, Янтарный пр. д.25 к.1",3,#FFFD00,3,37.686868,55.871425,Янтарный пр. д.25 к.1
2886,СВАО,Лосиноостровский,"Москва, Янтарный пр. д.25 к.2",3,#FFFD00,3,37.686284,55.871673,Янтарный пр. д.25 к.2
2887,СВАО,Лосиноостровский,"Москва, Янтарный пр. д.3",3,#FFFD00,3,37.680356,55.867324,Янтарный пр. д.3
2888,СВАО,Марфино,"Москва, Ботаническая М. ул. д.2",3,#FFFD00,3,37.591557,55.832899,Ботаническая М. ул. д.2
2889,СВАО,Марфино,"Москва, Ботаническая ул. д.14А",3,#FFFD00,3,37.586985,55.846234,Ботаническая ул. д.14А
2890,СВАО,Марфино,"Москва, Ботаническая ул. д.14Б",3,#FFFD00,3,37.587847,55.846275,Ботаническая ул. д.14Б
2891,СВАО,Марфино,"Москва, Ботаническая ул. д.16",3,#FFFD00,3,37.586221,55.846785,Ботаническая ул. д.16
2892,СВАО,Марфино,"Москва, Ботаническая ул. д.16А",3,#FFFD00,3,37.588386,55.846674,Ботаническая ул. д.16А
2893,СВАО,Марфино,"Москва, Ботаническая ул. д.17",3,#FFFD00,3,37.601241,55.827312,Ботаническая ул. д.17
2894,СВАО,Марфино,"Москва, Ботаническая ул. д.19",3,#FFFD00,3,37.601088,55.828101,Ботаническая ул. д.19
2895,СВАО,Марфино,"Москва, Ботаническая ул. д.23",3,#FFFD00,3,37.600792,55.829517,Ботаническая ул. д.23
2896,СВАО,Марфино,"Москва, Кашенкин Луг ул. д.1",3,#FFFD00,3,37.59904,55.824223,Кашенкин Луг ул. д.1
2897,СВАО,Марфино,"Москва, Кашенкин Луг ул. д.11",3,#FFFD00,3,37.59542,55.824339,Кашенкин Луг ул. д.11
2898,СВАО,Марфино,"Москва, Кашенкин Луг ул. д.2 к.1",3,#FFFD00,3,37.600118,55.824966,Кашенкин Луг ул. д.2 к.1
2899,СВАО,Марфино,"Москва, Кашенкин Луг ул. д.9",3,#FFFD00,3,37.596139,55.824309,Кашенкин Луг ул. д.9
2900,СВАО,Марфино,"Москва, Комарова Академика ул. д.11Б",3,#FFFD00,3,37.589195,55.828774,Комарова Академика ул. д.11Б
2901,СВАО,Марфино,"Москва, Комарова Академика ул. д.11В",3,#FFFD00,3,37.588449,55.828769,Комарова Академика ул. д.11В
2902,СВАО,Марфино,"Москва, Комарова Академика ул. д.12",3,#FFFD00,3,37.589904,55.830326,Комарова Академика ул. д.12
2903,СВАО,Марфино,"Москва, Комарова Академика ул. д.5Б",3,#FFFD00,3,37.594216,55.828617,Комарова Академика ул. д.5Б
2904,СВАО,Марфино,"Москва, Комарова Академика ул. д.9А",3,#FFFD00,3,37.590704,55.828526,Комарова Академика ул. д.9А
2905,СВАО,Марьина роща,"Москва, Сущевский Вал ул. д.67",3,#FFFD00,3,37.622774,55.793156,Сущевский Вал ул. д.67
2906,СВАО,Останкинский,"Москва, Годовикова ул. д.16",3,#FFFD00,3,37.632763,55.80869,Годовикова ул. д.16
2907,СВАО,Останкинский,"Москва, Звездный бульв. д.22 к.1",3,#FFFD00,3,37.628882,55.815337,Звездный бульв. д.22 к.1
2908,СВАО,Останкинский,"Москва, Звездный бульв. д.22 к.2",3,#FFFD00,3,37.628244,55.815858,Звездный бульв. д.22 к.2
2909,СВАО,Останкинский,"Москва, Звездный бульв. д.26 к.2",3,#FFFD00,3,37.627095,55.815398,Звездный бульв. д.26 к.2
2910,СВАО,Останкинский,"Москва, Звездный бульв. д.28",3,#FFFD00,3,37.627023,55.814811,Звездный бульв. д.28
2911,СВАО,Останкинский,"Москва, Звездный бульв. д.30 к.2",3,#FFFD00,3,37.626008,55.814963,Звездный бульв. д.30 к.2
2912,СВАО,Останкинский,"Москва, Звездный бульв. д.34 к.2",3,#FFFD00,3,37.624858,55.814507,Звездный бульв. д.34 к.2
2913,СВАО,Останкинский,"Москва, Звездный бульв. д.36",3,#FFFD00,3,37.624786,55.813915,Звездный бульв. д.36
2914,СВАО,Останкинский,"Москва, Звездный бульв. д.38 к.1",3,#FFFD00,3,37.624409,55.813546,Звездный бульв. д.38 к.1
2915,СВАО,Останкинский,"Москва, Звездный бульв. д.38 к.2",3,#FFFD00,3,37.623735,55.814062,Звездный бульв. д.38 к.2
2916,СВАО,Останкинский,"Москва, Звездный бульв. д.8 к.2",3,#FFFD00,3,37.633311,55.817846,Звездный бульв. д.8 к.2
2917,СВАО,Останкинский,"Москва, Калибровская ул. д.20А",3,#FFFD00,3,37.621309,55.808493,Калибровская ул. д.20А
2918,СВАО,Останкинский,"Москва, Калибровская ул. д.22А",3,#FFFD00,3,37.619567,55.809464,Калибровская ул. д.22А
2919,СВАО,Останкинский,"Москва, Калибровская ул. д.22Б",3,#FFFD00,3,37.620663,55.80911,Калибровская ул. д.22Б
2920,СВАО,Останкинский,"Москва, Калибровская ул. д.24А",3,#FFFD00,3,37.619162,55.810486,Калибровская ул. д.24А
2921,СВАО,Останкинский,"Москва, Королева Академика ул. д.9 к.3",3,#FFFD00,3,37.623492,55.819772,Королева Академика ул. д.9 к.3
2922,СВАО,Останкинский,"Москва, Королева Академика ул. д.9 к.4",3,#FFFD00,3,37.622792,55.819793,Королева Академика ул. д.9 к.4
2923,СВАО,Останкинский,"Москва, Марьинская Б. ул. д.23",3,#FFFD00,3,37.634434,55.809596,Марьинская Б. ул. д.23
2924,СВАО,Останкинский,"Москва, Мурманский пр. д.16",3,#FFFD00,3,37.621669,55.808022,Мурманский пр. д.16
2925,СВАО,Останкинский,"Москва, Мурманский пр. д.20",3,#FFFD00,3,37.619306,55.808994,Мурманский пр. д.20
2926,СВАО,Останкинский,"Москва, Новоостанкинская 2-я ул. д.17",3,#FFFD00,3,37.623384,55.815929,Новоостанкинская 2-я ул. д.17
2927,СВАО,Останкинский,"Москва, Новоостанкинская 3-я ул., д.15",3,#FFFD00,3,37.627059,55.818999,"Новоостанкинская 3-я ул., д.15"
2928,СВАО,Останкинский,"Москва, Цандера ул. д.4 к.1",3,#FFFD00,3,37.630975,55.816879,Цандера ул. д.4 к.1
2929,СВАО,Ростокино,"Москва, Сельскохозяйственная ул. д.28",3,#FFFD00,3,37.639815,55.837232,Сельскохозяйственная ул. д.28
2930,СВАО,Ростокино,"Москва, Сельскохозяйственный 1-й пр. д.5",3,#FFFD00,3,37.648151,55.832247,Сельскохозяйственный 1-й пр. д.5
2931,СВАО,Свиблово,"Москва, Амундсена ул. д.10",3,#FFFD00,3,37.657206,55.853001,Амундсена ул. д.10
2932,СВАО,Свиблово,"Москва, Амундсена ул. д.11 к.2",3,#FFFD00,3,37.655894,55.852516,Амундсена ул. д.11 к.2
2933,СВАО,Свиблово,"Москва, Амундсена ул. д.13 к.1",3,#FFFD00,3,37.655445,55.853173,Амундсена ул. д.13 к.1
2934,СВАО,Свиблово,"Москва, Амундсена ул. д.13 к.2",3,#FFFD00,3,37.654736,55.853021,Амундсена ул. д.13 к.2
2935,СВАО,Свиблово,"Москва, Ботанический 1-й пр. д.3",3,#FFFD00,3,37.634353,55.850934,Ботанический 1-й пр. д.3
2936,СВАО,Свиблово,"Москва, Вересковая ул. д.12 к.1",3,#FFFD00,3,37.642321,55.860469,Вересковая ул. д.12 к.1
2937,СВАО,Свиблово,"Москва, Вересковая ул. д.18",3,#FFFD00,3,37.643983,55.86155,Вересковая ул. д.18
2938,СВАО,Свиблово,"Москва, Ивовая ул. д.5",3,#FFFD00,3,37.643435,55.859913,Ивовая ул. д.5
2939,СВАО,Свиблово,"Москва, Ивовая ул. д.9",3,#FFFD00,3,37.645555,55.860605,Ивовая ул. д.9
2940,СВАО,Свиблово,"Москва, Лазоревый пр. д.13",3,#FFFD00,3,37.63367,55.852991,Лазоревый пр. д.13
2941,СВАО,Свиблово,"Москва, Седова ул. д.5 к.2",3,#FFFD00,3,37.641791,55.850929,Седова ул. д.5 к.2
2942,СВАО,Свиблово,"Москва, Снежная ул. д.11",3,#FFFD00,3,37.643129,55.850434,Снежная ул. д.11
2943,СВАО,Свиблово,"Москва, Снежная ул. д.17 к.1",3,#FFFD00,3,37.647603,55.853041,Снежная ул. д.17 к.1
2944,СВАО,Свиблово,"Москва, Снежная ул. д.9",3,#FFFD00,3,37.64259,55.850014,Снежная ул. д.9
2945,СВАО,Ярославский,"Москва, Егора Абакумова ул. д.10 к.1",3,#FFFD00,3,37.715138,55.879354,Егора Абакумова ул. д.10 к.1
2946,СВАО,Ярославский,"Москва, Егора Абакумова ул. д.10 к.2",3,#FFFD00,3,37.715686,55.87998,Егора Абакумова ул. д.10 к.2
2947,СВАО,Ярославский,"Москва, Егора Абакумова ул. д.11",3,#FFFD00,3,37.713468,55.87943,Егора Абакумова ул. д.11
